NOM_AGENT_INSTRUMENT	VERBE	NOMINALISATION	pVbAg	pVbAc	pAgAc	LABEL
décompresseur	décompresser	décompression	0.48597887961985764	0.4390684991630003	0.4336542419731022	pAgVb
déconneur	déconner	déconnage	0.2090088012678605	0.2357912774220228	0.27734378506191376	pAgAc
déconneur	déconner	déconnade	0.2090088012678605	0.3684194232911894	0.20110120557505895	pVbAc
déconstructeur	déconstruire	déconstruction	0.1297268022889331	0.5990877480504218	0.11919476210104218	pVbAc
décorateur	décorer	décoration	0.3337763585725415	0.6283282032973729	0.4292205162444282	pVbAc
décortiqueuse	décortiquer	décorticage	0.27447595086982285	0.3615153716090605	0.6009788415513315	pAgAc
décortiqueuse	décortiquer	décortication	0.27447595086982285	0.20648147825644902	0.13923767766995596	pAgVb
découpeur	découper	découpe	0.20651228128667634	0.49249863536375604	0.3078308581658288	pVbAc
découpeur	découper	découpure	0.20651228128667634	0.3232779279625237	0.20031961984184574	pVbAc
découpeur	découper	découpage	0.20651228128667634	0.3681837329190458	0.0018411558973634935	pVbAc
découpleur	découpler	découplage	0.2151253386780955	0.5705262253957403	0.3042090614671191	pVbAc
découpleur	découpler	découplement	0.2151253386780955	0.17901984867298362	0.15627498880095436	pAgVb
découvreur	découvrir	découverture	0.42757400976140497	0.15917410679016622	0.3043737843207194	pAgVb
découvreur	découvrir	découverte	0.42757400976140497	0.36693599404119126	0.5319575752176352	pAgAc
découvreuse	découvrir	découverture	0.20941279051343192	0.15917410679016622	0.3216721371628778	pAgAc
découvreuse	découvrir	découverte	0.20941279051343192	0.36693599404119126	0.26341913295069846	pVbAc
décrocheur	décrocher	décrochement	0.0059832568576482755	0.08081660858401128	0.13026967181119534	pAgAc
décrocheur	décrocher	décrochage	0.0059832568576482755	0.05150718151148411	0.07298170390203208	pAgAc
décrotteur	décrotter	décrottage	0.24134995655423186	0.1551256964322986	0.10989389239504446	pAgVb
décrypteur	décrypter	décryptement	0.3087744782658738	0.15284829412693007	0.28345225754604664	pAgVb
décrypteur	décrypter	décryptage	0.3087744782658738	0.6300674306864508	0.38079699795759886	pVbAc
défaiseur	défaire	défaite	0.01734154093558305	0.6397540590450475	0.05636322340913511	pVbAc
défendeur	défendre	défense	0.35346977551230596	0.4492014568900804	0.3212625619008089	pVbAc
défenseur	défendre	défense	0.3956590308056586	0.4492014568900804	0.4615908926616945	pAgAc
défenseuse	défendre	défense	0.1651575988484563	0.4492014568900804	0.15300197485890496	pVbAc
défibreur	défibrer	défibrage	0.48750609218317537	0.449497853032861	0.4278193141877549	pAgVb
défileur	défiler	défilade	0.19191360100295726	0.03082102045811932	0.06385307087863731	pAgVb
défileur	défiler	défilé	0.19191360100295726	0.6444188557667551	0.137351515513118	pVbAc
défileur	défiler	défilement	0.19191360100295726	0.19240353700471266	0.07564402536269203	pVbAc
défileur	défiler	défilage	0.19191360100295726	0.13661810870611005	0.23217004779114922	pAgAc
définiteur	définir	définition	0.02151430688221065	0.488456550529597	0.03394855032708499	pVbAc
déflagrateur	déflagrer	déflagration	0.26868322185699056	0.2009645004450919	0.05308246935504065	pAgVb
déflecteur	défléchir	déflexion	0.3466532819855597	0.4544237258167616	0.6331085112503921	pAgAc
déflecteur	défléchir	déflection	0.3466532819855597	0.2557064390864748	0.27156315128069447	pAgVb
défoliateur	défolier	défoliation	0.4036165068078004	0.3423445406700821	0.38866034968397256	pAgVb
défoliatrice	défolier	défoliation	0.23948298882430497	0.3423445406700821	0.2270049700635687	pVbAc
défonceuse	défoncer	défonçage	0.08011982917591522	0.30812982000149786	0.09240242011139624	pVbAc
défonceuse	défoncer	défoncement	0.08011982917591522	0.23013474039835488	0.34847561755336026	pAgAc
défonceuse	défoncer	défonce	0.08011982917591522	0.1863512810621844	0.20012998392182105	pAgAc
déformateur	déformer	déformation	0.23206408025002745	0.6159007359193079	0.1801496514448618	pVbAc
défricheur	défricher	défrichement	0.4622970392351214	0.6936199952087008	0.3942914444571616	pVbAc
défricheur	défricher	défrichage	0.4622970392351214	0.6799786685085258	0.3553083371166966	pVbAc
défricheuse	défricher	défrichement	0.08134209960723528	0.6936199952087008	0.17465876941792058	pVbAc
défricheuse	défricher	défrichage	0.08134209960723528	0.6799786685085258	0.09267093075732959	pVbAc
dégazeur	dégazer	dégazage	0.4669181875322633	0.6192763138205264	0.49448794185685857	pVbAc
dégivreur	dégivrer	dégivrage	0.5423752730148231	0.558450639286505	0.6307292362754001	pAgAc
dégraisseur	dégraisser	dégraissage	0.2946074084031356	0.6076758394786477	0.23335857095032836	pVbAc
dégrossisseur	dégrossir	dégrossissement	0.19697672299261587	0.20254008188696135	0.27177833418443054	pAgAc
dégrossisseur	dégrossir	dégrossissage	0.19697672299261587	0.4260242138143594	0.4387985929289006	pAgAc
dégustateur	déguster	dégustation	0.41745920607511894	0.5616506102387995	0.5806903539994772	pAgAc
délégateur	déléguer	délégation	0.33558406593035517	0.3336533239183897	0.11536917343599595	pAgVb
délégateur	déléguer	délégataire	0.33558406593035517	0.5267085623801818	0.4709953185657685	pVbAc
délesteur	délester	délestage	0.059904708576259076	0.32710123078692477	0.27702657537506126	pVbAc
délimiteur	délimiter	délimitation	0.14479759963157066	0.3807369596427302	0.1597525720487734	pVbAc
demandeur	demander	demande	0.4129758507857285	0.5181256818660137	0.5165648424298621	pVbAc
démarcheur	démarcher	démarchage	0.48039746334067196	0.4342591220740994	0.4330061209976741	pAgVb
démarcheur	démarcher	démarche	0.48039746334067196	0.37642220118020214	0.18053927720687724	pAgVb
démarreur	démarrer	démarrage	0.1925689165428371	0.4760214207611519	0.4613926040603383	pVbAc
déménageur	déménager	déménagement	0.017596685480539775	0.5623349068568839	0.01644105970609666	pVbAc
déménageuse	déménager	déménagement	0.04917138069974968	0.5623349068568839	0.022702571226530355	pVbAc
démineur	déminer	déminage	0.31838085815468753	0.46919784250204954	0.6846362021074944	pAgAc
démobilisateur	démobiliser	démobilisation	0.10294345926417317	0.552266778253975	0.04719028974556238	pVbAc
démodulateur	démoduler	démodulation	0.6843255441454356	0.6243765790822997	0.6130373740148211	pAgVb
démolisseur	démolir	démolition	0.3349138431534085	0.6823969455129014	0.3783459818026543	pVbAc
démonstrateur	démontrer	démonstration	0.09683639534870306	0.32448112649185684	0.3764593901765199	pAgAc
démoralisateur	démoraliser	démoralisation	0.25200875796578676	0.5329806031874571	0.2543758778642947	pVbAc
démultiplicateur	démultiplier	démultiplication	0.5210599770495028	0.4196146220754443	0.602174524292717	pAgAc
démystificateur	démystifier	démystification	0.2315523804657166	0.3937485349743028	0.43419735274225413	pAgAc
déneigeur	déneiger	déneigement	0.18820797151414198	0.5445059212051581	0.4531595956777968	pVbAc
déneigeuse	déneiger	déneigement	0.12134159112097859	0.5445059212051581	0.16672097396194854	pVbAc
dénominateur	dénommer	dénomination	0.11870569353110728	0.1831001103180245	0.3682180596852367	pAgAc
dénonciateur	dénoncer	dénonciation	0.5452891928403959	0.6104993686931265	0.6618954661588714	pAgAc
dépanneur	dépanner	dépannage	0.4247311015744557	0.41103834033524633	0.5708713919871439	pAgAc
dépanneuse	dépanner	dépannage	0.18417513802494676	0.41103834033524633	0.3354128856886064	pVbAc
départiteur	départir	départie	0.004527342205523866	0.019535725893082553	0.36043129428278053	pAgAc
dépeceur	dépecer	dépècement	0.09355695990109487	0.21137064568700525	0.02326108226457915	pVbAc
dépeceur	dépecer	dépeçage	0.09355695990109487	0.43975216638061576	0.05496680386817145	pVbAc
déphaseur	déphaser	déphasage	0.255163475959808	0.7169990763534964	0.3151475707579431	pVbAc
dépisteur	dépister	dépistage	0.20745742046248503	0.7398857324316989	0.14122622951322167	pVbAc
déplaceur	déplacer	déplacement	0.22328147415138933	0.4727093004416733	0.21968021840953622	pVbAc
déployeur	déployer	déploiement	0.06589218300733302	0.5487315968993509	0.10336439737367913	pVbAc
dépollueur	dépolluer	dépollution	0.16715828108830458	0.687005432130635	0.392502366695446	pVbAc
déporteur	déporter	déport	0.06542774256629941	0.05438350135125419	0.2892724882759824	pAgAc
déporteur	déporter	déportement	0.06542774256629941	0.1362363042845446	0.05176496088938092	pVbAc
déposeur	déposer	déposition	0.043877492411040504	0.228038422463232	0.040353474870173836	pVbAc
déposeur	déposer	dépôt	0.043877492411040504	0.34946065265638515	0.01660408440684279	pVbAc
déposeur	déposer	dépose	0.043877492411040504	0.4137038105809852	0.16338600853976906	pVbAc
dépouilleur	dépouiller	dépouillement	0.0009321914590141903	0.24274128975721168	0.01696304632753823	pVbAc
dépouilleur	dépouiller	dépouillage	0.0009321914590141903	0.10262454353954605	0.03729179609969608	pVbAc
dépoussiéreur	dépoussiérer	dépoussiérage	0.04777902291764476	0.29368166454740513	0.4285619337370148	pAgAc
dépréciateur	déprécier	dépréciation	0.11161438234243547	0.4035423150591118	0.030541038402157227	pVbAc
dépresseur	déprimer	dépression	0.20344711322965625	0.43693272081569884	0.3265371747296364	pVbAc
dérailleur	dérailler	déraillement	0.2345078327616114	0.7477373326599365	0.25502467938259843	pVbAc
dérangeur	déranger	dérange	0.16946673257455808	0.5098745818080346	0.09961370222585261	pVbAc
dérangeur	déranger	dérangement	0.16946673257455808	0.3099554330324894	0.014054250028386197	pVbAc
dératiseur	dératiser	dératisation	0.18623000784742272	0.19752089406508896	0.19615157085788232	pVbAc
dérivateur	dériver	dérivation	0.1454775911208298	0.48011998705200865	0.3796258386171332	pVbAc
dériveur	dériver	dérive	0.26270653020327467	0.47192715572347593	0.281856664717431	pVbAc
dériveur	dériver	dérivation	0.26270653020327467	0.48011998705200865	0.06720265022301461	pVbAc
dérouleur	dérouler	déroulement	0.024040948698272543	0.2087245684642982	0.11541825066712592	pVbAc
dérouleur	dérouler	déroulage	0.024040948698272543	0.03162183619909862	0.39923505939800186	pAgAc
dérouleuse	dérouler	déroulage	0.04191403268752891	0.03162183619909862	0.38259473643077213	pAgAc
dérouleuse	dérouler	déroulement	0.04191403268752891	0.2087245684642982	0.11927881087630032	pVbAc
désactivateur	désactiver	désactivation	0.15678282125647153	0.6205634196254457	0.24969505289118188	pVbAc
désagrégateur	désagréger	désagrégation	0.006154246745746428	0.45312998556069917	0.07369695253341563	pVbAc
désapprobateur	désapprouver	désapprobation	0.12494897654705434	0.4068282441858239	0.4275850259976943	pAgAc
désassembleur	désassembler	désassemblage	0.36465408629740403	0.529678673881389	0.5714307044559872	pAgAc
descendeur	descendre	descente	0.14110795324575334	0.45863254591885483	0.44072273689777	pVbAc
descendeuse	descendre	descente	0.06817433020624318	0.45863254591885483	0.2807857997289603	pVbAc
descripteur	décrire	description	0.19624227181674486	0.3476684171088413	0.3813354977126837	pAgAc
déserteur	déserter	désertion	0.36401668020591244	0.4348313230955835	0.601197968280349	pAgAc
désherbeur	désherber	désherbage	0.11141913776256969	0.5775853207465694	0.30094994118491863	pVbAc
déshumidificateur	déshumidifier	déshumidification	0.43804826920822226	0.48313788885766823	0.5205385285800365	pAgAc
déshydrateur	déshydrater	déshydratation	0.3344296557575803	0.5863140942962808	0.35121267311573723	pVbAc
désignateur	désigner	désignation	0.1343876350019348	0.2797833317811472	0.20040967278363508	pVbAc
désinformateur	désinformer	désinformation	0.2581644685571781	0.4094397868085114	0.19402080867861582	pVbAc
désinsectiseur	désinsectiser	désinsectisation	0.0773026839374533	0.25915472894150315	0.051478077835191566	pVbAc
désinstalleur	désinstaller	désinstallation	0.3940988699629946	0.5841263159154324	0.3768376318365739	pVbAc
désintégrateur	désintégrer	désintégration	0.3802810440346641	0.5369478753089257	0.3817845415425118	pVbAc
désorganisateur	désorganiser	désorganisation	0.38265478400105707	0.6339237242961999	0.4213346133861572	pVbAc
désosseur	désosser	désossage	0.3832430659923855	0.2199510398851412	0.2832706747549193	pAgVb
dessiccateur	dessécher	dessication	0.12156580925832701	0.4954764152014049	0.33522233474821017	pVbAc
dessiccateur	dessécher	dessiccation	0.12156580925832701	0.5884250320930643	0.35076885631110505	pVbAc
dessinateur	dessiner	dessin	0.5955000714094977	0.5344820692579755	0.5512429545027131	pAgVb
déstabilisateur	déstabiliser	déstabilisation	0.459763987042435	0.6022042187460248	0.4622960279480334	pVbAc
destinateur	destiner	destination	0.0033129338684556487	0.4060441723057864	0.13189678297419732	pVbAc
destinatrice	destiner	destination	0.0213403129857505	0.4060441723057864	0.045568503994261544	pVbAc
destructeur	détruire	destruction	0.45212459335547256	0.6326326859600454	0.44263508605429164	pVbAc
détecteur	détecter	détection	0.5808724593344945	0.7299635638032125	0.6694558117598607	pVbAc
détendeur	détendre	détente	0.1424635451148999	0.5188628064323058	0.3419341447289487	pVbAc
détenteur	détenir	détention	0.7042603689583342	0.15979616244319209	0.10576375806184178	pAgVb
déterminateur	déterminer	détermination	0.03352802605054995	0.5945431262922927	0.026873397086517835	pVbAc
déterreur	déterrer	déterrage	0.2576496187629708	0.22210610297562888	0.40131336765319386	pAgAc
déterreur	déterrer	déterrement	0.2576496187629708	0.3450722222675744	0.23063311787808627	pVbAc
détonateur	détoner	détonation	0.5896622703251593	0.585774462235817	0.6034439447734362	pAgAc
détraqueur	détraquer	détraquement	0.38718728832076565	0.03228998451359795	0.0249918283460158	pAgVb
détrompeur	détromper	détrompage	0.11623071417705333	0.22187093551311743	0.3346258835225491	pAgAc
dévastateur	dévaster	dévastation	0.5615679651963735	0.63365047407786	0.533467413296931	pVbAc
développeur	développer	développement	0.24403226095385155	0.4888215794675667	0.3110476614636923	pVbAc
développeuse	développer	développement	0.19983066254324242	0.4888215794675667	0.13008806683663215	pVbAc
déviateur	dévier	déviation	0.2969326467222981	0.5596087580811882	0.3824362024927332	pVbAc
dévideur	dévider	dévidage	0.3020444280757322	0.43156251163753584	0.49043999567531427	pAgAc
dévorateur	dévorer	dévoration	0.3717181607594363	0.3410309113283312	0.42315967154615197	pAgAc
dévoreur	dévorer	dévoration	0.5695127631275767	0.3410309113283312	0.3177180585517251	pAgVb
diagnostiqueur	diagnostiquer	diagnostic	0.03444986035047648	0.47232344876915305	0.2678531395704191	pVbAc
diagnostiqueur	diagnostiquer	diagnostique	0.03444986035047648	0.3730360365929778	0.24193876443588316	pVbAc
diffamateur	diffamer	diffamation	0.497711740177426	0.7187535348066958	0.5340995998452047	pVbAc
différenciateur	différencier	différenciation	0.19490518895749712	0.46778083025696443	0.386944419980843	pVbAc
diffuseur	diffuser	diffusion	0.3931756546257197	0.5715291340486636	0.5323873384668082	pVbAc
digesteur	digérer	digestion	0.27149183596826465	0.5991889209913854	0.4017944768463906	pVbAc
dilapidateur	dilapider	dilapidation	0.31767766788046625	0.5598237218522205	0.492272563206057	pVbAc
dilatateur	dilater	dilatation	0.555741813430261	0.659531340560842	0.6807305366474373	pAgAc
dîneur	dîner	dîner	0.4594616833494057	0.9999999999999999	0.4594616833494057	pVbAc
directeur	diriger	directoire	0.47245489164070764	0.14152113408224667	0.41311747292041645	pAgVb
directeur	diriger	direction	0.47245489164070764	0.26401403576429766	0.48192647124260674	pAgAc
directrice	diriger	directoire	0.36488330872360003	0.14152113408224667	0.2735943812215018	pAgVb
directrice	diriger	direction	0.36488330872360003	0.26401403576429766	0.48398998293324175	pAgAc
discoureur	discourir	discours	0.07428666223194065	0.5211036555909818	0.14932282542101066	pVbAc
discriminateur	discriminer	discrimination	0.24515526990688302	0.4549432894087222	0.09661869502706574	pVbAc
discuteur	discuter	discussion	0.3883822575964499	0.6470084436234353	0.254359715635026	pVbAc
diseur	dire	diction	0.2164578650760423	0.1433108927169834	0.3024689616071045	pAgAc
diseur	dire	dire	0.2164578650760423	1.0	0.2164578650760423	pVbAc
diseuse	dire	diction	0.12620614187031245	0.1433108927169834	0.12236151682304615	pVbAc
diseuse	dire	dire	0.12620614187031245	1.0	0.12620614187031245	pVbAc
disjoncteur	disjoindre	disjonction	0.2450733033902518	0.44885157837900375	0.3580124088125395	pVbAc
dispatcheur	dispatcher	dispatching	0.36424095941372525	0.5266522258475097	0.26262804157904546	pVbAc
dispensateur	dispenser	dispensation	0.31528438890296595	0.38297964003343743	0.4162679510243626	pAgAc
disperseur	disperser	dispersement	0.06324766516586648	0.2270969923585461	0.37852517448570333	pAgAc
disperseur	disperser	dispersion	0.06324766516586648	0.4173347571114495	0.2128226469944292	pVbAc
dissecteur	disséquer	dissection	0.22724692272911143	0.6169338248011714	0.2689006296812931	pVbAc
disséminateur	disséminer	dissémination	0.1649398059451096	0.32610135037469945	0.3428630653378445	pAgAc
dissimulateur	dissimuler	dissimulation	0.20312830156939418	0.5475198947292396	0.3989179264738821	pVbAc
dissipateur	dissiper	dissipation	0.18242223385113432	0.5004207597608482	0.5475544699874725	pAgAc
distillateur	distiller	distillation	0.3615569423907329	0.5883460278804054	0.4153830735498063	pVbAc
distilleur	distiller	distillation	0.35534324329497174	0.5883460278804054	0.22583591214969456	pVbAc
distracteur	distraire	distraction	0.005599503739607302	0.461176115455328	0.07838783843274567	pVbAc
distributeur	distribuer	distribution	0.5588586501731507	0.4471620526570716	0.6287942584119535	pAgAc
divinateur	deviner	divination	0.12370057854233771	0.22996893020558581	0.28843924338036964	pAgAc
diviseur	diviser	division	0.3277196573658402	0.165155274021814	0.16615338797881138	pAgVb
divulgateur	divulguer	divulgation	0.22394813337568964	0.6271065847042793	0.3364953818445201	pVbAc
documenteur	documenter	documentation	0.07461215722200162	0.3236276956729172	0.025324269610929293	pVbAc
dominateur	dominer	domination	0.41804461295932344	0.2674196772743101	0.4298532959818933	pAgAc
dompteur	dompter	domptage	0.47933057770735493	0.33906596800574884	0.3927680265334887	pAgVb
donateur	donner	donation	0.12978993292255753	0.11220552350659031	0.5558250562480518	pAgAc
donneur	donner	donation	0.2712190184353344	0.11220552350659031	0.20750353618426012	pAgVb
donneur	donner	don	0.2712190184353344	0.09011325150151593	0.3269383151352706	pAgAc
donneur	donner	donne	0.2712190184353344	0.2093906255964853	0.031599978996635705	pAgVb
doreur	dorer	dorage	0.3491990073421203	0.08980572559464546	0.1523662914514871	pAgVb
doreur	dorer	dorure	0.3491990073421203	0.5615374489537532	0.5754076817048599	pAgAc
dormeur	dormir	dormition	0.4056130040656814	0.05875605560654508	0.006711693785708527	pAgVb
dormeuse	dormir	dormition	0.15242591923013615	0.05875605560654508	0.06608467699687261	pAgVb
doseur	doser	dosage	0.5055259386989318	0.7039961394077943	0.462477346655762	pVbAc
doubleur	doubler	doublage	0.311788855262142	0.32581470213035607	0.7476803667293856	pAgAc
doubleur	doubler	doublé	0.311788855262142	0.19307657873280973	0.1406700834006278	pAgVb
doubleur	doubler	doublement	0.311788855262142	0.2844291790843017	0.008683064963146655	pAgVb
doubleuse	doubler	doublage	0.24937370922025673	0.32581470213035607	0.5622216344700945	pAgAc
doubleuse	doubler	doublement	0.24937370922025673	0.2844291790843017	0.1741092158543904	pVbAc
doubleuse	doubler	doublé	0.24937370922025673	0.19307657873280973	0.003977646068549668	pAgVb
douteur	douter	doute	0.007454555057004571	0.42404916124861464	0.04089693759066591	pVbAc
dragueur	draguer	dragage	0.28787637835368957	0.29924219401593205	0.414824825026171	pAgAc
dragueur	draguer	drague	0.28787637835368957	0.4284021288156257	0.4175247567976821	pVbAc
dragueur	draguer	draguage	0.28787637835368957	0.21476875236594728	0.3276665431246264	pAgAc
dragueuse	draguer	drague	0.010688530379020487	0.4284021288156257	0.18238945624170674	pVbAc
dragueuse	draguer	dragage	0.010688530379020487	0.29924219401593205	0.18483272620529898	pVbAc
dragueuse	draguer	draguage	0.010688530379020487	0.21476875236594728	0.3633463096497035	pAgAc
draineur	drainer	drainage	0.3052175178108573	0.5421325746861315	0.27160175568993566	pVbAc
dresseur	dresser	dressage	0.00492984842495177	0.05416697918729785	0.3406870861491902	pAgAc
dresseur	dresser	dressement	0.00492984842495177	0.26978816243364495	0.07770684536736923	pVbAc
dresseuse	dresser	dressage	0.030837029780800936	0.05416697918729785	0.2910307696097548	pAgAc
dresseuse	dresser	dressement	0.030837029780800936	0.26978816243364495	0.035172239063697784	pVbAc
dribbleur	dribbler	dribble	0.45188162056733255	0.6219514796982769	0.7083593301533545	pAgAc
dribbleur	dribbler	dribbling	0.45188162056733255	0.24500523583231545	0.24563388236946992	pAgVb
dualiseur	dualiser	dualisation	0.5266680398709479	0.2634305252101388	0.30989574992075136	pAgVb
duplicateur	dupliquer	duplication	0.39481729961859907	0.5736184650283314	0.3431136691984524	pVbAc
durcisseur	durcir	durcissement	0.3829001987879808	0.5779431519047733	0.4216711379608939	pVbAc
dynamiteur	dynamiter	dynamitage	0.1574070731306677	0.6401257138019328	0.24615823265968326	pVbAc
ébaucheur	ébaucher	ébauchage	0.11729737590114452	0.24889553583849924	0.21478850910264122	pVbAc
ébaucheur	ébaucher	ébauche	0.11729737590114452	0.6232864968440585	0.15017971368144703	pVbAc
ébouleuse	ébouler	éboulement	0.3099427487594461	0.5185951418392755	0.24050454465848392	pVbAc
écailleur	écailler	écaillage	0.21600462789918076	0.2468093998427622	0.09037468996825092	pVbAc
écailleur	écailler	écaillement	0.21600462789918076	0.26872179151068476	0.08349553586947762	pVbAc
écarteur	écarter	écartement	0.02044045271115844	0.031672394891725596	0.2712724715762688	pAgAc
écarteur	écarter	écart	0.02044045271115844	0.09318280332678894	0.18237362488197426	pAgAc
échafaudeur	échafauder	échafaudage	0.03551918469075214	0.17846691131521128	0.16398433598194329	pVbAc
échangeur	échanger	échange	0.02513722962417724	0.4650104354013143	0.25573728479854396	pVbAc
échangeuse	échanger	échange	0.12063360092974147	0.4650104354013143	0.10498512787847127	pVbAc
échantillonneur	échantillonner	échantillonnage	0.52088679664026	0.6892462495181307	0.5557317655503644	pVbAc
éclaireur	éclairer	éclairement	0.006073501139310616	0.37291334736384796	0.05386386533850664	pVbAc
éclaireur	éclairer	éclairage	0.006073501139310616	0.42828043301214413	0.06342403872699327	pVbAc
éclateur	éclater	éclatement	0.012437466196653778	0.3868075641081228	0.12957895992137258	pVbAc
écorceur	écorcer	écorçage	0.4570076633260713	0.6386409262787055	0.5303684872541721	pVbAc
écorcheur	écorcher	écorchement	0.141267026035376	0.48267773725745317	0.10547079744522873	pVbAc
écorcheur	écorcher	écorchage	0.141267026035376	0.10225776595571202	0.10243631847422767	pAgVb
écouteur	écouter	écoute	0.37050076275195687	0.5671488213197903	0.5233757166673287	pVbAc
écouteuse	écouter	écoute	0.15083965634874022	0.5671488213197903	0.21984215413336622	pVbAc
écraseur	écraser	écrasement	0.24633119844240475	0.5517449367528149	0.0069447503706531995	pVbAc
écrémeuse	écrémer	écrémage	0.35001570877379506	0.4067560421417099	0.3099980213665656	pVbAc
écrêteur	écrêter	écrêtement	0.4775829255737381	0.47269486594369703	0.5903835801717147	pAgAc
écumeur	écumer	écumage	0.3039023720088639	0.06692333453279403	0.2043469497438364	pAgVb
édificateur	édifier	édification	0.3989210073427115	0.6547204120003357	0.3415601078346365	pVbAc
éditeur	éditer	édition	0.5698419152116514	0.3997770057320137	0.43482855182596963	pAgVb
éducateur	éduquer	éducation	0.5362419908661998	0.5042184904089235	0.5972933855399126	pAgAc
éducatrice	éduquer	éducation	0.17159637421360097	0.5042184904089235	0.21294315406482633	pVbAc
effaceur	effacer	effaçage	0.07534337496269246	0.30075304464805025	0.2821109461465247	pVbAc
effaceur	effacer	effacement	0.07534337496269246	0.3974908259863811	0.3622242193274189	pVbAc
effeuilleuse	effeuiller	effeuillage	0.08920162448624495	0.2566820143991284	0.32255294101641874	pAgAc
égalisateur	égaliser	égalisation	0.5757337874404103	0.7338011841564328	0.7530472709347561	pAgAc
égaliseur	égaliser	égalisation	0.1400094174860326	0.7338011841564328	0.19239510938609564	pVbAc
égorgeur	égorger	égorgement	0.4929753198138133	0.5826875695021362	0.47363354155041165	pVbAc
égreneur	égrener	égrainage	0.14065997500883753	0.06041818323068868	0.408180344873059	pAgAc
égreneur	égrener	égrenage	0.14065997500883753	0.0940542204966382	0.6025339492166495	pAgAc
éjaculateur	éjaculer	éjaculation	0.31842029534975813	0.6391186382218156	0.5098944722931378	pVbAc
éjecteur	éjecter	éjection	0.42651113206308666	0.6577397052061591	0.5873625635669577	pVbAc
élaborateur	élaborer	élaboration	0.12701606524308548	0.5815084330568009	0.17126524715788471	pVbAc
élagueur	élaguer	élagage	0.0640593860898297	0.47594801749301663	0.3002473026955659	pVbAc
électeur	élire	élection	0.359529710195365	0.5181412578589304	0.4925169596041455	pVbAc
électrificateur	électrifier	électrification	0.1391106383204618	0.6057757982760037	0.19786145181213535	pVbAc
électrolyseur	électrolyser	électrolyse	0.42467423513341573	0.6144713990650458	0.5308639240703444	pVbAc
élévateur	élever	élévation	0.13461207811324918	0.40017701434949604	0.19269045595601134	pVbAc
éleveur	élever	élevage	0.06961944252371405	0.15502129932170686	0.696229930635437	pAgAc
éleveur	élever	élévation	0.06961944252371405	0.40017701434949604	0.07797225432552253	pVbAc
éleveur	élever	élèvement	0.06961944252371405	0.18090437075138074	0.10838263392018486	pVbAc
éleveuse	élever	élévation	0.07127356811196567	0.40017701434949604	0.12377848295329999	pVbAc
éleveuse	élever	élèvement	0.07127356811196567	0.18090437075138074	0.010303165634974996	pVbAc
éleveuse	élever	élevage	0.07127356811196567	0.15502129932170686	0.30745791815384954	pAgAc
éliciteur	éliciter	élicitation	0.12261780382463494	0.10672659371472067	0.18933025542988505	pAgAc
éliminateur	éliminer	élimination	0.1462796805876647	0.5579788821097427	0.08758782946392153	pVbAc
émailleur	émailler	émaillage	0.23734633033641211	0.4203200691467085	0.5362801178802854	pAgAc
émailleuse	émailler	émaillage	0.2320039243093173	0.4203200691467085	0.4467095547772974	pAgAc
émancipateur	émanciper	émancipation	0.4682231402830053	0.4346625071441242	0.6429369213837827	pAgAc
emballeur	emballer	emballement	0.4068882932621101	0.17639936051276936	0.07660359972212456	pAgVb
emballeur	emballer	emballage	0.4068882932621101	0.5005766744623997	0.4747243276700096	pVbAc
embaucheur	embaucher	embauchage	0.12319242083009198	0.17258685268689503	0.07527264780480085	pVbAc
embaucheur	embaucher	embauche	0.12319242083009198	0.4965394067058991	0.18468074384643682	pVbAc
embaumeur	embaumer	embaumement	0.4462387713338125	0.5673178243955669	0.6461576105589195	pAgAc
embouteilleur	embouteiller	embouteillage	0.2694355336548348	0.5431257093956924	0.235500240541811	pVbAc
embrasseur	embrasser	embrassement	0.05833002307038963	0.448957257518877	0.2203955995513628	pVbAc
embrasseur	embrasser	embrassade	0.05833002307038963	0.22490893424768266	0.15600684066218237	pVbAc
embrasseur	embrasser	embrasse	0.05833002307038963	0.6668018249579053	0.13119558023477224	pVbAc
embrayeur	embrayer	embrayage	0.14024241335633153	0.3050792953012157	0.009987257305012154	pVbAc
embrouilleur	embrouiller	embrouillage	0.02259789456821163	0.11333756454222635	0.24180663042679731	pAgAc
embrouilleur	embrouiller	embrouille	0.02259789456821163	0.35981962095442416	0.06636929860732253	pVbAc
embrouilleur	embrouiller	embrouillement	0.02259789456821163	0.08513370414884773	0.1256520621182399	pAgAc
émetteur	émettre	émission	0.3754746352184124	0.21075869640289568	0.3686644663301519	pAgVb
emmagasineur	emmagasiner	emmagasinage	0.07336474216448778	0.5246814702376448	0.1295944517593607	pVbAc
emmagasineur	emmagasiner	emmagasinement	0.07336474216448778	0.382211611088549	0.2453677640363801	pVbAc
emmerdeur	emmerder	emmerdement	0.430177517452131	0.14438160206484224	0.21584780723702388	pAgVb
empailleur	empailler	empaillage	0.18870543562796335	0.047423189169756366	0.3050012560932559	pAgAc
empaleur	empaler	empalement	0.2225572542508588	0.4329704582722833	0.11882778518937046	pVbAc
empaqueteur	empaqueter	empaquetage	0.362521448646212	0.551027009912334	0.32309166825592395	pVbAc
empêcheur	empêcher	empêchement	0.0011053990298388258	0.204983148897377	0.04071375574035004	pVbAc
empileur	empiler	empilage	0.4151841959903402	0.559243674673285	0.30725178462638425	pVbAc
